Doc,Emotions,Topics
N297,anger,technology
N297,anger,environment
N297,anger,crime
N297,anger,politics
N297,anger,entertainment
N297,anger,money
N297,sadness,sports
N297,sadness,technology
N297,sadness,environment
N297,sadness,crime
N297,sadness,politics
N297,sadness,entertainment
N297,sadness,money
N297,neutral,sports
N297,neutral,technology
N297,neutral,environment
N297,neutral,crime
N297,neutral,politics
N297,neutral,entertainment
N297,neutral,money
N298,neutral,technology
N298,neutral,environment
N298,neutral,politics
N298,neutral,crime
N298,neutral,entertainment
N298,neutral,money
N299,anger,sports
N299,anger,technology
N299,anger,environment
N299,anger,crime
N299,anger,entertainment
N299,anger,money
N299,joy,sports
N299,joy,technology
N299,joy,environment
N299,joy,crime
N299,joy,entertainment
N299,joy,money
N299,neutral,sports
N299,neutral,technology
N299,neutral,environment
N299,neutral,crime
N299,neutral,entertainment
N299,neutral,money
N300,anger,sports
N300,anger,technology
N300,anger,environment
N300,anger,crime
N300,anger,entertainment
N300,anger,money
N300,sadness,sports
N300,sadness,technology
N300,sadness,environment
N300,sadness,crime
N300,sadness,entertainment
N300,sadness,money
N300,neutral,sports
N300,neutral,technology
N300,neutral,environment
N300,neutral,crime
N300,neutral,entertainment
N300,neutral,money
N301,anger,environment
N301,anger,entertainment
N301,anger,money
N301,anger,technology
N301,sadness,environment
N301,sadness,entertainment
N301,sadness,money
N301,sadness,technology
N301,neutral,environment
N301,neutral,entertainment
N301,neutral,money
N301,neutral,technology
N302,anger,technology
N302,anger,environment
N302,anger,politics
N302,anger,entertainment
N302,anger,education
N302,anger,money
N302,sadness,technology
N302,sadness,environment
N302,sadness,politics
N302,sadness,entertainment
N302,sadness,education
N302,sadness,money
N302,fear,technology
N302,fear,environment
N302,fear,politics
N302,fear,entertainment
N302,fear,education
N302,fear,money
N302,neutral,technology
N302,neutral,environment
N302,neutral,politics
N302,neutral,entertainment
N302,neutral,education
N302,neutral,money
N303,anger,sports
N303,anger,technology
N303,anger,environment
N303,anger,crime
N303,anger,health
N303,anger,entertainment
N303,anger,money
N303,fear,sports
N303,fear,technology
N303,fear,environment
N303,fear,crime
N303,fear,health
N303,fear,entertainment
N303,fear,money
N303,neutral,sports
N303,neutral,technology
N303,neutral,environment
N303,neutral,crime
N303,neutral,health
N303,neutral,entertainment
N303,neutral,money
N304,joy,sports
N304,joy,technology
N304,joy,crime
N304,joy,environment
N304,joy,health
N304,joy,entertainment
N304,joy,education
N304,joy,money
N304,neutral,sports
N304,neutral,technology
N304,neutral,crime
N304,neutral,environment
N304,neutral,health
N304,neutral,entertainment
N304,neutral,education
N304,neutral,money
N305,anger,sports
N305,anger,technology
N305,anger,environment
N305,anger,crime
N305,anger,entertainment
N305,anger,money
N305,sadness,sports
N305,sadness,technology
N305,sadness,environment
N305,sadness,crime
N305,sadness,entertainment
N305,sadness,money
N305,neutral,sports
N305,neutral,technology
N305,neutral,environment
N305,neutral,crime
N305,neutral,entertainment
N305,neutral,money
N306,neutral,sports
N306,neutral,technology
N306,neutral,environment
N306,neutral,politics
N306,neutral,entertainment
N306,neutral,education
N307,disgust,sports
N307,disgust,technology
N307,disgust,crime
N307,disgust,environment
N307,disgust,entertainment
N307,disgust,money
N307,joy,sports
N307,joy,technology
N307,joy,crime
N307,joy,environment
N307,joy,entertainment
N307,joy,money
N307,neutral,sports
N307,neutral,technology
N307,neutral,crime
N307,neutral,environment
N307,neutral,entertainment
N307,neutral,money
N308,disgust,sports
N308,disgust,technology
N308,disgust,environment
N308,disgust,crime
N308,disgust,entertainment
N308,disgust,money
N308,anger,sports
N308,anger,technology
N308,anger,environment
N308,anger,crime
N308,anger,entertainment
N308,anger,money
N308,joy,sports
N308,joy,technology
N308,joy,environment
N308,joy,crime
N308,joy,entertainment
N308,joy,money
N308,neutral,sports
N308,neutral,technology
N308,neutral,environment
N308,neutral,crime
N308,neutral,entertainment
N308,neutral,money
N309,anger,sports
N309,anger,technology
N309,anger,environment
N309,anger,crime
N309,anger,entertainment
N309,anger,money
N309,sadness,sports
N309,sadness,technology
N309,sadness,environment
N309,sadness,crime
N309,sadness,entertainment
N309,sadness,money
N309,neutral,sports
N309,neutral,technology
N309,neutral,environment
N309,neutral,crime
N309,neutral,entertainment
N309,neutral,money
N310,disgust,environment
N310,disgust,politics
N310,disgust,crime
N310,disgust,entertainment
N310,disgust,money
N310,neutral,environment
N310,neutral,politics
N310,neutral,crime
N310,neutral,entertainment
N310,neutral,money
N311,sadness,technology
N311,sadness,environment
N311,sadness,politics
N311,sadness,entertainment
N311,sadness,money
N311,neutral,technology
N311,neutral,environment
N311,neutral,politics
N311,neutral,entertainment
N311,neutral,money
N312,neutral,sports
N312,neutral,technology
N312,neutral,crime
N312,neutral,environment
N312,neutral,entertainment
N312,neutral,money
N313,neutral,sports
N313,neutral,technology
N313,neutral,environment
N313,neutral,politics
N313,neutral,health
N313,neutral,entertainment
N313,neutral,education
N313,neutral,money
N314,anger,sports
N314,anger,technology
N314,anger,environment
N314,anger,entertainment
N314,anger,education
N314,anger,money
N314,sadness,sports
N314,sadness,technology
N314,sadness,environment
N314,sadness,entertainment
N314,sadness,education
N314,sadness,money
N314,joy,sports
N314,joy,technology
N314,joy,environment
N314,joy,entertainment
N314,joy,education
N314,joy,money
N314,neutral,sports
N314,neutral,technology
N314,neutral,environment
N314,neutral,entertainment
N314,neutral,education
N314,neutral,money
N315,anger,sports
N315,anger,technology
N315,anger,environment
N315,anger,politics
N315,anger,entertainment
N315,anger,money
N315,neutral,sports
N315,neutral,technology
N315,neutral,environment
N315,neutral,politics
N315,neutral,entertainment
N315,neutral,money
N316,joy,sports
N316,joy,technology
N316,joy,environment
N316,joy,entertainment
N316,joy,money
N316,neutral,sports
N316,neutral,technology
N316,neutral,environment
N316,neutral,entertainment
N316,neutral,money
N317,anger,technology
N317,anger,environment
N317,anger,crime
N317,anger,health
N317,anger,entertainment
N317,anger,education
N317,anger,money
N317,fear,technology
N317,fear,environment
N317,fear,crime
N317,fear,health
N317,fear,entertainment
N317,fear,education
N317,fear,money
N317,neutral,technology
N317,neutral,environment
N317,neutral,crime
N317,neutral,health
N317,neutral,entertainment
N317,neutral,education
N317,neutral,money
N318,fear,technology
N318,fear,crime
N318,fear,environment
N318,fear,health
N318,fear,entertainment
N318,fear,money
N318,neutral,technology
N318,neutral,crime
N318,neutral,environment
N318,neutral,health
N318,neutral,entertainment
N318,neutral,money
N319,sadness,technology
N319,sadness,environment
N319,sadness,crime
N319,sadness,health
N319,sadness,entertainment
N319,sadness,money
N319,surprise,technology
N319,surprise,environment
N319,surprise,crime
N319,surprise,health
N319,surprise,entertainment
N319,surprise,money
N319,neutral,technology
N319,neutral,environment
N319,neutral,crime
N319,neutral,health
N319,neutral,entertainment
N319,neutral,money
N320,fear,technology
N320,fear,environment
N320,fear,crime
N320,fear,entertainment
N320,fear,money
N320,neutral,technology
N320,neutral,environment
N320,neutral,crime
N320,neutral,entertainment
N320,neutral,money
N321,anger,crime
N321,anger,environment
N321,anger,health
N321,anger,entertainment
N321,anger,money
N321,sadness,crime
N321,sadness,environment
N321,sadness,health
N321,sadness,entertainment
N321,sadness,money
N321,neutral,crime
N321,neutral,environment
N321,neutral,health
N321,neutral,entertainment
N321,neutral,money
N322,sadness,technology
N322,sadness,environment
N322,sadness,politics
N322,sadness,entertainment
N322,sadness,money
N322,neutral,technology
N322,neutral,environment
N322,neutral,politics
N322,neutral,entertainment
N322,neutral,money
N323,sadness,technology
N323,sadness,environment
N323,sadness,politics
N323,sadness,entertainment
N323,sadness,money
N323,neutral,technology
N323,neutral,environment
N323,neutral,politics
N323,neutral,entertainment
N323,neutral,money
N324,anger,technology
N324,anger,environment
N324,anger,politics
N324,anger,entertainment
N324,anger,money
N324,sadness,technology
N324,sadness,environment
N324,sadness,politics
N324,sadness,entertainment
N324,sadness,money
N324,neutral,technology
N324,neutral,environment
N324,neutral,politics
N324,neutral,entertainment
N324,neutral,money
N325,sadness,sports
N325,sadness,technology
N325,sadness,politics
N325,sadness,environment
N325,sadness,crime
N325,sadness,entertainment
N325,sadness,money
N325,fear,sports
N325,fear,technology
N325,fear,politics
N325,fear,environment
N325,fear,crime
N325,fear,entertainment
N325,fear,money
N325,neutral,sports
N325,neutral,technology
N325,neutral,politics
N325,neutral,environment
N325,neutral,crime
N325,neutral,entertainment
N325,neutral,money
N326,anger,sports
N326,anger,technology
N326,anger,crime
N326,anger,environment
N326,anger,entertainment
N326,anger,education
N326,anger,money
N326,neutral,sports
N326,neutral,technology
N326,neutral,crime
N326,neutral,environment
N326,neutral,entertainment
N326,neutral,education
N326,neutral,money
N327,sadness,technology
N327,sadness,crime
N327,sadness,environment
N327,sadness,health
N327,sadness,entertainment
N327,sadness,money
N327,fear,technology
N327,fear,crime
N327,fear,environment
N327,fear,health
N327,fear,entertainment
N327,fear,money
N327,neutral,technology
N327,neutral,crime
N327,neutral,environment
N327,neutral,health
N327,neutral,entertainment
N327,neutral,money
N328,neutral,technology
N328,neutral,environment
N328,neutral,crime
N328,neutral,entertainment
N328,neutral,money
N329,anger,technology
N329,anger,environment
N329,anger,politics
N329,anger,crime
N329,anger,health
N329,anger,entertainment
N329,anger,education
N329,anger,money
N329,sadness,technology
N329,sadness,environment
N329,sadness,politics
N329,sadness,crime
N329,sadness,health
N329,sadness,entertainment
N329,sadness,education
N329,sadness,money
N329,neutral,technology
N329,neutral,environment
N329,neutral,politics
N329,neutral,crime
N329,neutral,health
N329,neutral,entertainment
N329,neutral,education
N329,neutral,money
N330,neutral,technology
N330,neutral,environment
N330,neutral,crime
N330,neutral,entertainment
N330,neutral,money
N331,disgust,sports
N331,disgust,technology
N331,disgust,environment
N331,disgust,crime
N331,disgust,entertainment
N331,disgust,money
N331,anger,sports
N331,anger,technology
N331,anger,environment
N331,anger,crime
N331,anger,entertainment
N331,anger,money
N331,sadness,sports
N331,sadness,technology
N331,sadness,environment
N331,sadness,crime
N331,sadness,entertainment
N331,sadness,money
N331,neutral,sports
N331,neutral,technology
N331,neutral,environment
N331,neutral,crime
N331,neutral,entertainment
N331,neutral,money
N332,fear,environment
N332,fear,entertainment
N332,fear,money
N332,fear,technology
N332,neutral,environment
N332,neutral,entertainment
N332,neutral,money
N332,neutral,technology
N333,disgust,sports
N333,disgust,environment
N333,disgust,crime
N333,disgust,health
N333,disgust,entertainment
N333,disgust,money
N333,fear,sports
N333,fear,environment
N333,fear,crime
N333,fear,health
N333,fear,entertainment
N333,fear,money
N333,sadness,sports
N333,sadness,environment
N333,sadness,crime
N333,sadness,health
N333,sadness,entertainment
N333,sadness,money
N333,neutral,sports
N333,neutral,environment
N333,neutral,crime
N333,neutral,health
N333,neutral,entertainment
N333,neutral,money
N333,anger,sports
N333,anger,environment
N333,anger,crime
N333,anger,health
N333,anger,entertainment
N333,anger,money
N334,disgust,sports
N334,disgust,technology
N334,disgust,environment
N334,disgust,crime
N334,disgust,entertainment
N334,disgust,money
N334,anger,sports
N334,anger,technology
N334,anger,environment
N334,anger,crime
N334,anger,entertainment
N334,anger,money
N334,neutral,sports
N334,neutral,technology
N334,neutral,environment
N334,neutral,crime
N334,neutral,entertainment
N334,neutral,money
N335,fear,technology
N335,fear,environment
N335,fear,health
N335,fear,entertainment
N335,fear,money
N335,neutral,technology
N335,neutral,environment
N335,neutral,health
N335,neutral,entertainment
N335,neutral,money
N336,neutral,sports
N336,neutral,technology
N336,neutral,politics
N336,neutral,environment
N336,neutral,entertainment
N336,neutral,education
N336,neutral,money
N337,disgust,sports
N337,disgust,technology
N337,disgust,environment
N337,disgust,crime
N337,disgust,entertainment
N337,disgust,money
N337,sadness,sports
N337,sadness,technology
N337,sadness,environment
N337,sadness,crime
N337,sadness,entertainment
N337,sadness,money
N337,neutral,sports
N337,neutral,technology
N337,neutral,environment
N337,neutral,crime
N337,neutral,entertainment
N337,neutral,money
N338,anger,sports
N338,anger,technology
N338,anger,environment
N338,anger,politics
N338,anger,crime
N338,anger,entertainment
N338,anger,money
N338,sadness,sports
N338,sadness,technology
N338,sadness,environment
N338,sadness,politics
N338,sadness,crime
N338,sadness,entertainment
N338,sadness,money
N338,fear,sports
N338,fear,technology
N338,fear,environment
N338,fear,politics
N338,fear,crime
N338,fear,entertainment
N338,fear,money
N338,neutral,sports
N338,neutral,technology
